"Model","StateNum","Probability.Cut.Off","Granularity","Window.Size","Sample.Size","BinNum","Training.Size","Update.Freq","Avg.Cycle.Usage","Agg.Cycle.Usage","Avg.Survival.Rate","Agg.Survival.Rate","Correctly.Scheduled","Correctly.Unscheduled"
"AR1_logistic_lm",0,0.01,0.78125,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,12,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,12,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,12,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,12,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,12,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,12,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,12,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,12,100,500,2000,36,0.742134894121045,0.754766154190765,0.980563687727572,0.98061399407823,0.896005917159763,0.220087619665747
"AR1_logistic_lm",0,0.005,1.5625,12,100,1000,2000,36,0.741678292400836,0.754465389785605,0.978868019364771,0.979030594706085,0.896005917159763,0.220087619665747
"AR1_logistic_lm",0,0.005,1.5625,12,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,12,100,500,3000,36,0.740791003076498,0.752631129867778,0.981643269636842,0.981359034704322,0.91009092643225,0.212925681575628
"AR1_logistic_lm",0,0.005,1.5625,12,100,1000,3000,36,0.740840167865871,0.752760806358486,0.980063201319586,0.979778310365488,0.91009092643225,0.212925681575628
"AR1_logistic_lm",0,0.005,1.5625,12,100,500,4000,36,0.738072326891496,0.749999302375922,0.98257313141522,0.982460221457151,0.932719429235109,0.21286568611605
"AR1_logistic_lm",0,0.005,1.5625,12,100,1000,4000,36,0.739550547076189,0.751331081102636,0.982132197246245,0.982006339735223,0.932719429235109,0.21286568611605
"AR1_logistic_lm",0,0.005,1.5625,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,12,100,500,2000,36,0.745607747348528,0.758068887022032,0.977356107044902,0.978282452221395,0.859751267427123,0.271350416648033
"AR1_logistic_lm",0,0.01,1.5625,12,100,1000,2000,36,0.745199131862404,0.757799268225562,0.97590626965623,0.976923555389687,0.859751267427123,0.271350416648033
"AR1_logistic_lm",0,0.01,1.5625,12,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,12,100,500,3000,36,0.744605324891461,0.756226188021424,0.978436747760329,0.979368750932697,0.874607996863975,0.273547561839899
"AR1_logistic_lm",0,0.01,1.5625,12,100,1000,3000,36,0.744221152047841,0.755827706053689,0.977174228198058,0.97790489008524,0.874607996863975,0.273547561839899
"AR1_logistic_lm",0,0.01,1.5625,12,100,500,4000,36,0.742470779987566,0.754249550204012,0.981703082339398,0.981411775640132,0.896317890867609,0.275171014371483
"AR1_logistic_lm",0,0.01,1.5625,12,100,1000,4000,36,0.74331533624122,0.754980367452365,0.981040002929595,0.980724462240432,0.896317890867609,0.275171014371483
"AR1_logistic_lm",0,0.01,1.5625,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,12,100,500,2000,36,0.758485705487203,0.770467781134746,0.963116905526963,0.963558017851647,0.778907067702308,0.610214369367076
"AR1_logistic_lm",0,0.1,1.5625,12,100,1000,2000,36,0.757125063920345,0.769203952080043,0.962011003351118,0.962540465546478,0.778907067702308,0.610214369367076
"AR1_logistic_lm",0,0.1,1.5625,12,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,12,100,500,3000,36,0.759528574864661,0.770547932520379,0.96580027736278,0.965744059716936,0.772459038011407,0.596790490341753
"AR1_logistic_lm",0,0.1,1.5625,12,100,1000,3000,36,0.75780097952619,0.768912954258818,0.964281394341172,0.963906267352756,0.772459038011407,0.596790490341753
"AR1_logistic_lm",0,0.1,1.5625,12,100,500,4000,36,0.758820181794207,0.769999837359052,0.9682431110038,0.96826344555183,0.766295060623322,0.591112743297833
"AR1_logistic_lm",0,0.1,1.5625,12,100,1000,4000,36,0.758428177018602,0.76952432061973,0.967385282774402,0.967370794790372,0.766295060623322,0.591112743297833
"AR1_logistic_lm",0,0.1,1.5625,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,12,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,12,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,12,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,12,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,12,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,12,100,500,2000,36,0.741488658740355,0.754599371117805,0.983284767562677,0.983272133822929,0.865804404269641,0.256614242074244
"AR1_logistic_lm",0,0.005,3.125,12,100,1000,2000,36,0.741140450642082,0.754160981284275,0.981341641480189,0.981627131441515,0.865804404269641,0.256614242074244
"AR1_logistic_lm",0,0.005,3.125,12,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,12,100,500,3000,36,0.740127306933536,0.752509134687488,0.984733676384617,0.984360868254447,0.877580027190706,0.249543238109066
"AR1_logistic_lm",0,0.005,3.125,12,100,1000,3000,36,0.740648159452018,0.752767021423236,0.983579539805837,0.983342776203966,0.877580027190706,0.249543238109066
"AR1_logistic_lm",0,0.005,3.125,12,100,500,4000,36,0.73666873342968,0.749035553439418,0.985146392839218,0.984943008583892,0.905720081135903,0.249259509076513
"AR1_logistic_lm",0,0.005,3.125,12,100,1000,4000,36,0.738594190898344,0.750631236113977,0.984691168895731,0.984631292005452,0.905720081135903,0.249259509076513
"AR1_logistic_lm",0,0.005,3.125,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,12,100,500,2000,36,0.745045301737042,0.758017578620689,0.980114466463313,0.981237100506598,0.811519514967791,0.307540184081008
"AR1_logistic_lm",0,0.01,3.125,12,100,1000,2000,36,0.74482430869158,0.75781088310943,0.979058120593803,0.980292016543426,0.811519514967791,0.307540184081008
"AR1_logistic_lm",0,0.01,3.125,12,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,12,100,500,3000,36,0.744289965024466,0.756385690289639,0.981849097384861,0.982846179889403,0.823620133663598,0.311337825495028
"AR1_logistic_lm",0,0.01,3.125,12,100,1000,3000,36,0.744089126173691,0.756083699168731,0.981202952846493,0.981938840918517,0.823620133663598,0.311337825495028
"AR1_logistic_lm",0,0.01,3.125,12,100,500,4000,36,0.741293305374245,0.753352165856204,0.984047870952857,0.983823322548882,0.858430410790926,0.315375630918116
"AR1_logistic_lm",0,0.01,3.125,12,100,1000,4000,36,0.74262922002279,0.754530710785141,0.983627274676381,0.983558040118382,0.858430410790926,0.315375630918116
"AR1_logistic_lm",0,0.01,3.125,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,3.125,12,100,500,2000,36,0.759690613855097,0.772115241360438,0.969421325518946,0.969629284938731,0.714798275728556,0.633878398217992
"AR1_logistic_lm",0,0.1,3.125,12,100,1000,2000,36,0.758883630643957,0.771285879951106,0.968663945049318,0.968957802498291,0.714798275728556,0.633878398217992
"AR1_logistic_lm",0,0.1,3.125,12,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,3.125,12,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,3.125,12,100,500,3000,36,0.760966446886908,0.772475711707356,0.972328798334851,0.972070159758686,0.705258302583026,0.619895845662209
"AR1_logistic_lm",0,0.1,3.125,12,100,1000,3000,36,0.759468743213258,0.770905780302675,0.969779876756876,0.96979878299175,0.705258302583026,0.619895845662209
"AR1_logistic_lm",0,0.1,3.125,12,100,500,4000,36,0.759728893408283,0.771544974772371,0.973936966814365,0.973740274175621,0.701309079838648,0.610088716181538
"AR1_logistic_lm",0,0.1,3.125,12,100,1000,4000,36,0.76004673326974,0.771508582814719,0.973329226172224,0.973353140522724,0.701309079838648,0.610088716181538
"AR1_logistic_lm",0,0.1,3.125,12,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,3.125,12,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0,36,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0,36,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0,36,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0,36,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0,36,100,500,2000,108,0.696756308198917,0.708267825312081,0.953507639930391,0.954251429642824,0.723145071982281,0.233377607625596
"AR1_logistic_lm",0,0.005,0,36,100,1000,2000,108,0.689997609504356,0.702514686170911,0.952158675940013,0.953490574973951,0.723145071982281,0.233377607625596
"AR1_logistic_lm",0,0.005,0,36,100,500,3000,108,0.697130129984669,0.708379529440029,0.954921298353949,0.956165919282511,0.787698412698413,0.22207019224191
"AR1_logistic_lm",0,0.005,0,36,100,1000,3000,108,0.695404869951973,0.706800826425776,0.953705773953853,0.95397254107585,0.787698412698413,0.22207019224191
"AR1_logistic_lm",0,0.005,0,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0,36,100,500,4000,108,0.697819913643302,0.708467302030407,0.963217747339027,0.962931995540691,0.878286683630195,0.212259382285585
"AR1_logistic_lm",0,0.005,0,36,100,1000,4000,108,0.699716338744719,0.71045226735671,0.959558925126561,0.959787768779671,0.878286683630195,0.212259382285585
"AR1_logistic_lm",0,0.01,0,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0,36,100,500,2000,108,0.700635790667955,0.711860504626747,0.950293934700694,0.951146467009827,0.721812253303587,0.242071292837953
"AR1_logistic_lm",0,0.01,0,36,100,1000,2000,108,0.693552543775579,0.705822986846013,0.948708522159685,0.950042496930777,0.721812253303587,0.242071292837953
"AR1_logistic_lm",0,0.01,0,36,100,500,3000,108,0.700419051327168,0.711311733725872,0.95148652664368,0.952396953405018,0.758661887694146,0.233689008979202
"AR1_logistic_lm",0,0.01,0,36,100,1000,3000,108,0.698568047096769,0.709866515597866,0.949471355174422,0.95001123343069,0.758661887694146,0.233689008979202
"AR1_logistic_lm",0,0.01,0,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0,36,100,500,4000,108,0.702014945154471,0.712383823479513,0.959100367647524,0.958820255982193,0.838614831754329,0.231154057017544
"AR1_logistic_lm",0,0.01,0,36,100,1000,4000,108,0.703125687090855,0.713579305763288,0.955246123765042,0.955509065550907,0.838614831754329,0.231154057017544
"AR1_logistic_lm",0,0.1,0,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0,36,100,500,2000,108,0.708264357646998,0.719010879244163,0.920691254336098,0.922676579925651,0.558361724189009,0.421653679321331
"AR1_logistic_lm",0,0.1,0,36,100,1000,2000,108,0.701719040586687,0.712908171934521,0.917449956041742,0.919704617685549,0.558361724189009,0.421653679321331
"AR1_logistic_lm",0,0.1,0,36,100,500,3000,108,0.710088904081563,0.720367746918722,0.925024392580442,0.926444444444444,0.567318860001787,0.417956944250709
"AR1_logistic_lm",0,0.1,0,36,100,1000,3000,108,0.706401035667311,0.716655108016777,0.92099493802413,0.922777345053967,0.567318860001787,0.417956944250709
"AR1_logistic_lm",0,0.1,0,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0,36,100,500,4000,108,0.713119072559609,0.723167935515165,0.930500024299571,0.931486076647367,0.563880988842704,0.435598091795312
"AR1_logistic_lm",0,0.1,0,36,100,1000,4000,108,0.709833785565212,0.719661477235604,0.923943568776082,0.925358719646799,0.563880988842704,0.435598091795312
"AR1_logistic_lm",0,0.0025,0.78125,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0.78125,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0.78125,36,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0.78125,36,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0.78125,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0.78125,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0.78125,36,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,0.78125,36,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,36,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,36,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,36,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,1.5625,36,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,36,100,500,2000,108,0.699977288715827,0.712381299469966,0.960818418417041,0.961333333333333,0.645462114904246,0.291645181955968
"AR1_logistic_lm",0,0.005,1.5625,36,100,1000,2000,108,0.693255504298747,0.706450412245307,0.959457873248474,0.960402684563758,0.645462114904246,0.291645181955968
"AR1_logistic_lm",0,0.005,1.5625,36,100,500,3000,108,0.70078258707515,0.712714130211989,0.96402008734066,0.964041875284479,0.752717391304348,0.275392311968187
"AR1_logistic_lm",0,0.005,1.5625,36,100,1000,3000,108,0.700239111184192,0.712583579815869,0.96211516736306,0.962465878070974,0.752717391304348,0.275392311968187
"AR1_logistic_lm",0,0.005,1.5625,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,36,100,500,4000,108,0.699750762975804,0.71106899285392,0.969125398502225,0.969256804399944,0.864796986186689,0.263549897872867
"AR1_logistic_lm",0,0.005,1.5625,36,100,1000,4000,108,0.702444931245627,0.713937384649263,0.966613724741921,0.966586775694347,0.864796986186689,0.263549897872867
"AR1_logistic_lm",0,0.01,1.5625,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,36,100,500,2000,108,0.704324290410593,0.716490127112538,0.957725357710093,0.958297710648808,0.634974014062978,0.30163786749652
"AR1_logistic_lm",0,0.01,1.5625,36,100,1000,2000,108,0.697318624413369,0.710137352160314,0.956458821366072,0.957312404287902,0.634974014062978,0.30163786749652
"AR1_logistic_lm",0,0.01,1.5625,36,100,500,3000,108,0.705277769111611,0.717192283506275,0.958472686112741,0.961350460384222,0.721524766035152,0.290222095619653
"AR1_logistic_lm",0,0.01,1.5625,36,100,1000,3000,108,0.704555714886039,0.716825116323397,0.960030834358423,0.960441059452086,0.721524766035152,0.290222095619653
"AR1_logistic_lm",0,0.01,1.5625,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,36,100,500,4000,108,0.704285414484145,0.715480360030251,0.966016048309414,0.966173361522199,0.81940441882805,0.287311985027275
"AR1_logistic_lm",0,0.01,1.5625,36,100,1000,4000,108,0.707055647674004,0.718194403642479,0.96398443534651,0.963948739614139,0.81940441882805,0.287311985027275
"AR1_logistic_lm",0,0.1,1.5625,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,36,100,500,2000,108,0.718184141006625,0.729963009972703,0.93613017722751,0.937394564198688,0.405746674897581,0.466408589027251
"AR1_logistic_lm",0,0.1,1.5625,36,100,1000,2000,108,0.711445329139894,0.723729091230726,0.933016337834475,0.934626978146194,0.405746674897581,0.466408589027251
"AR1_logistic_lm",0,0.1,1.5625,36,100,500,3000,108,0.718032453347511,0.729498958683703,0.938695822234047,0.939050398473454,0.412731700717088,0.459056499261448
"AR1_logistic_lm",0,0.1,1.5625,36,100,1000,3000,108,0.715652786677272,0.727137719474891,0.936837955222261,0.937808157776782,0.412731700717088,0.459056499261448
"AR1_logistic_lm",0,0.1,1.5625,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,36,100,500,4000,108,0.720262728805877,0.731436792059729,0.943374816268289,0.943314763231198,0.427943836678439,0.471854207148325
"AR1_logistic_lm",0,0.1,1.5625,36,100,1000,4000,108,0.719529624934598,0.730599627844614,0.940326565981664,0.940931780366057,0.427943836678439,0.471854207148325
"AR1_logistic_lm",0,0.0025,3.125,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,36,100,500,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,36,100,1000,2000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,36,100,500,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.0025,3.125,36,100,1000,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,36,100,500,2000,108,0.701626082163989,0.714382389822116,0.965285008690841,0.965586849947131,0.593199381761978,0.338363600859207
"AR1_logistic_lm",0,0.005,3.125,36,100,1000,2000,108,0.693548453968028,0.707118032450688,0.962280863121272,0.963153301658101,0.593199381761978,0.338363600859207
"AR1_logistic_lm",0,0.005,3.125,36,100,500,3000,108,0.700837130235922,0.713283121216725,0.96673041951478,0.966880586752235,0.707894060169709,0.323473070278961
"AR1_logistic_lm",0,0.005,3.125,36,100,1000,3000,108,0.700327377127269,0.713279069313502,0.965324106388516,0.965600552231937,0.707894060169709,0.323473070278961
"AR1_logistic_lm",0,0.005,3.125,36,100,500,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,36,100,1000,4000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,36,100,500,4000,108,0.699800030064316,0.71169811452746,0.972093212982608,0.971969265793967,0.848085631947303,0.310641853555881
"AR1_logistic_lm",0,0.005,3.125,36,100,1000,4000,108,0.702637785761422,0.715014569311759,0.969801968555888,0.969783352337514,0.848085631947303,0.310641853555881
"AR1_logistic_lm",0,0.01,3.125,36,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,36,100,1000,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,36,100,500,2000,108,0.706098309718363,0.71857780113784,0.962967113848647,0.963268437709792,0.581576340738644,0.34930654484125
"AR1_logistic_lm",0,0.01,3.125,36,100,1000,2000,108,0.698420494076059,0.712002445134564,0.960498649033049,0.961300309597523,0.581576340738644,0.34930654484125
"AR1_logistic_lm",0,0.01,3.125,36,100,500,3000,108,0.705757893232729,0.718021277695613,0.964586751456671,0.964751659418631,0.670945656824989,0.340779917178562
